time,open,high,low,close,volume,tick_volume,real_volume,spread
2026-01-02 19:20:00,1.17336,1.17362,1.17315,1.17317,326,326,0,0
2026-01-02 19:25:00,1.17317,1.17336,1.17309,1.17334,286,286,0,0
2026-01-02 19:30:00,1.1733500000000001,1.17362,1.17325,1.1736,319,319,0,0
2026-01-02 19:35:00,1.1736,1.17368,1.17333,1.17348,193,193,0,0
2026-01-02 19:40:00,1.17348,1.17352,1.17333,1.17337,186,186,0,0
2026-01-02 19:45:00,1.17337,1.17354,1.17306,1.1730800000000001,290,290,0,0
2026-01-02 19:50:00,1.1730800000000001,1.1731,1.1728399999999999,1.17298,345,345,0,0
2026-01-02 19:55:00,1.17299,1.17313,1.1729,1.17305,305,305,0,0
2026-01-02 20:00:00,1.17305,1.17312,1.17286,1.17291,253,253,0,0
2026-01-02 20:05:00,1.17291,1.17291,1.17263,1.17272,197,197,0,0
2026-01-02 20:10:00,1.17272,1.17272,1.17246,1.17251,197,197,0,0
2026-01-02 20:15:00,1.17251,1.17266,1.17242,1.17262,281,281,0,0
2026-01-02 20:20:00,1.17263,1.17268,1.17244,1.17248,217,217,0,0
2026-01-02 20:25:00,1.17248,1.17248,1.17227,1.17233,268,268,0,0
2026-01-02 20:30:00,1.17233,1.17233,1.17206,1.17214,266,266,0,0
2026-01-02 20:35:00,1.1721300000000001,1.17216,1.17166,1.17191,306,306,0,0
2026-01-02 20:40:00,1.17191,1.17204,1.17166,1.17169,308,308,0,0
2026-01-02 20:45:00,1.17169,1.17174,1.17155,1.1716199999999999,308,308,0,0
2026-01-02 20:50:00,1.1716199999999999,1.1718899999999999,1.17151,1.17188,239,239,0,0
2026-01-02 20:55:00,1.17188,1.17199,1.17183,1.1719,302,302,0,0
2026-01-02 21:00:00,1.1719,1.17191,1.17173,1.17179,264,264,0,0
2026-01-02 21:05:00,1.1718,1.17188,1.17149,1.17161,284,284,0,0
2026-01-02 21:10:00,1.17161,1.1717,1.17145,1.17169,258,258,0,0
2026-01-02 21:15:00,1.17169,1.17184,1.17164,1.17181,216,216,0,0
2026-01-02 21:20:00,1.17181,1.17182,1.17149,1.17149,194,194,0,0
2026-01-02 21:25:00,1.17149,1.17179,1.17149,1.17166,210,210,0,0
2026-01-02 21:30:00,1.17166,1.1717,1.17142,1.1715200000000001,221,221,0,0
2026-01-02 21:35:00,1.1715200000000001,1.17164,1.17144,1.17159,168,168,0,0
2026-01-02 21:40:00,1.17159,1.17175,1.17157,1.1717,137,137,0,0
2026-01-02 21:45:00,1.1717,1.17184,1.1717,1.17179,170,170,0,0
2026-01-02 21:50:00,1.17179,1.17211,1.17179,1.17207,200,200,0,0
2026-01-02 21:55:00,1.17207,1.17242,1.17207,1.17231,348,348,0,0
2026-01-02 22:00:00,1.17231,1.17236,1.17193,1.17193,273,273,0,0
2026-01-02 22:05:00,1.17193,1.17196,1.17151,1.17177,317,317,0,0
2026-01-02 22:10:00,1.17177,1.17205,1.17177,1.1718600000000001,166,166,0,0
2026-01-02 22:15:00,1.1718600000000001,1.17212,1.17184,1.17203,256,256,0,0
2026-01-02 22:20:00,1.17203,1.1721300000000001,1.17187,1.17195,248,248,0,0
2026-01-02 22:25:00,1.17196,1.1721300000000001,1.17193,1.1721,176,176,0,0
2026-01-02 22:30:00,1.1721,1.17219,1.17199,1.17199,136,136,0,0
2026-01-02 22:35:00,1.17199,1.17221,1.17196,1.17215,97,97,0,0
2026-01-02 22:40:00,1.17216,1.17221,1.1718,1.17182,243,243,0,0
2026-01-02 22:45:00,1.17181,1.1719,1.17169,1.17169,140,140,0,0
2026-01-02 22:50:00,1.17169,1.17171,1.17164,1.17167,176,176,0,0
2026-01-02 22:55:00,1.17168,1.17176,1.17153,1.17175,211,211,0,0
2026-01-02 23:00:00,1.17173,1.17211,1.17171,1.17209,97,97,0,2
2026-01-02 23:05:00,1.17212,1.17221,1.17203,1.17218,72,72,0,3
2026-01-02 23:10:00,1.17218,1.17225,1.1721,1.1721,47,47,0,3
2026-01-02 23:15:00,1.1721,1.17217,1.17206,1.1721,36,36,0,4
2026-01-02 23:20:00,1.1721,1.1721,1.172,1.172,57,57,0,5
2026-01-02 23:25:00,1.172,1.17215,1.172,1.17211,87,87,0,4
2026-01-02 23:30:00,1.17211,1.17226,1.17209,1.1722,48,48,0,5
2026-01-02 23:35:00,1.1722,1.1723,1.17214,1.17221,79,79,0,2
2026-01-02 23:40:00,1.1722,1.1723,1.17183,1.17187,74,74,0,3
2026-01-02 23:45:00,1.17187,1.17188,1.17172,1.17176,54,54,0,5
2026-01-02 23:50:00,1.17176,1.1721300000000001,1.17176,1.17205,96,96,0,3
2026-01-02 23:55:00,1.17204,1.17204,1.1718600000000001,1.17197,165,165,0,2
2026-01-05 00:00:00,1.17181,1.1719,1.17181,1.17182,9,9,0,98
2026-01-05 00:05:00,1.17193,1.17206,1.1719,1.1719,60,60,0,54
2026-01-05 00:10:00,1.172,1.17204,1.1718899999999999,1.17204,27,27,0,40
2026-01-05 00:15:00,1.17204,1.17207,1.17203,1.17207,12,12,0,31
2026-01-05 00:20:00,1.17207,1.17207,1.17205,1.17207,14,14,0,31
2026-01-05 00:25:00,1.17207,1.17211,1.17202,1.17202,15,15,0,30
2026-01-05 00:30:00,1.17202,1.17206,1.17198,1.172,31,31,0,22
2026-01-05 00:35:00,1.172,1.17202,1.17196,1.17198,80,80,0,19
2026-01-05 00:40:00,1.17198,1.17201,1.17185,1.17193,73,73,0,10
2026-01-05 00:45:00,1.17193,1.17204,1.17191,1.17204,53,53,0,17
2026-01-05 00:50:00,1.17204,1.17204,1.17198,1.17201,35,35,0,20
2026-01-05 00:55:00,1.17201,1.17207,1.17094,1.17111,337,337,0,0
2026-01-05 01:00:00,1.17111,1.17111,1.17,1.17032,604,604,0,0
