datetime,open,high,low,close,volume
2025-02-02 22:00:00,1.02380,1.02570,1.02380,1.02497,1802
2025-02-02 23:00:00,1.02497,1.02705,1.02346,1.02471,12269
2025-02-03 00:00:00,1.02471,1.02673,1.02104,1.02319,16502
2025-02-03 01:00:00,1.02319,1.02523,1.02220,1.02378,10469
2025-02-03 02:00:00,1.02378,1.02379,1.02209,1.02236,8161
2025-02-03 03:00:00,1.02236,1.02249,1.02122,1.02215,4696
2025-02-03 04:00:00,1.02215,1.02401,1.02205,1.02266,8101
2025-02-03 05:00:00,1.02266,1.02435,1.02257,1.02405,4797
2025-02-03 06:00:00,1.02405,1.02517,1.02395,1.02431,5829
2025-02-03 07:00:00,1.02431,1.02495,1.02219,1.02249,8935
2025-02-03 08:00:00,1.02249,1.02514,1.02128,1.02438,10333
2025-02-03 09:00:00,1.02438,1.02544,1.02255,1.02303,7173
2025-02-03 10:00:00,1.02303,1.02446,1.02300,1.02436,5910
2025-02-03 11:00:00,1.02436,1.02560,1.02364,1.02523,5378
2025-02-03 12:00:00,1.02523,1.02784,1.02514,1.02578,8521
2025-02-03 13:00:00,1.02578,1.02881,1.02575,1.02640,10024
2025-02-03 14:00:00,1.02639,1.02661,1.02469,1.02506,11157
2025-02-03 15:00:00,1.02506,1.03360,1.02418,1.03163,28867
2025-02-03 16:00:00,1.03163,1.03215,1.02727,1.02760,19121
2025-02-03 17:00:00,1.02760,1.03027,1.02714,1.02796,10527
2025-02-03 18:00:00,1.02796,1.02878,1.02702,1.02785,6946
2025-02-03 19:00:00,1.02785,1.02971,1.02784,1.02846,4110
2025-02-03 20:00:00,1.02846,1.02993,1.02828,1.02955,3693
2025-02-03 21:00:00,1.02956,1.03500,1.02930,1.03441,8131
2025-02-03 22:00:00,1.03346,1.03470,1.03326,1.03421,1543
2025-02-03 23:00:00,1.03421,1.03508,1.03264,1.03281,5038
2025-02-04 00:00:00,1.03281,1.03310,1.03161,1.03179,3858
